Date,Joe Biden,Donald Trump
2021-08-21,36.40034593182418,47.40072788794526
2021-08-22,36.16716876132065,47.56101302042272
2021-08-23,35.948001878427654,47.711667532540375
2021-08-24,35.74200267955928,47.853270626915226
2021-08-25,35.548379330605066,47.986366607412975
2021-08-26,35.366387696988966,48.11146698941417
2021-08-27,35.19532846063313,48.22905248160274
2021-08-28,35.03454441229964,48.339574847200296
2021-08-29,34.88341790851166,48.443458652069374
2021-08-30,34.74136848293488,48.54110290664096
2021-08-31,34.60785060273617,48.63288260818527
2021-09-01,34.48235156103011,48.71915018953645
2021-09-02,34.36438949707941,48.80023687999944
2021-09-03,34.39636402453941,49.13796005765541
2021-09-04,34.42641841058108,49.455402208104346
2021-09-05,34.454668016472766,49.75378180671464
2021-09-06,34.48122126651206,50.03424405878638
2021-09-07,34.396800608961954,50.002464875926265
2021-09-08,34.317449060532596,49.972593900729535
2021-09-09,34.24286213409786,49.94451651252942
2021-09-10,34.17275364482024,49.918124980344565
2021-09-11,34.10685460855869,49.89331804819744
2021-09-12,34.04491220675067,49.87000054545608
2021-09-13,33.986688813737516,49.848083020681955
2021-09-14,33.93196108274828,49.82748139755916
2021-09-15,33.8805190869895,49.80811665156748
2021-09-16,33.93726451063299,50.0423190495093
2021-09-17,33.99060315845015,50.262460841034844
2021-09-18,34.04073960175575,50.469386342555715
2021-09-19,34.08786612283958,50.66388915063821
2021-09-20,34.13216345375883,50.846715191181865
2021-09-21,34.17380147064986,51.018565585016056
2021-09-22,34.07853835216718,50.876650511804534
2021-09-23,33.98899407836181,50.74325489789681
2021-09-24,33.90575440481636,50.84716585536272
2021-09-25,33.92648285145997,50.87934410825256
2021-09-26,33.945966957537976,50.90959068212711
2021-09-27,33.96428143024822,50.93802155032225
2021-09-28,33.98149649053387,50.96474572183928
2021-09-29,33.997678142606404,50.98986565974481
2021-09-30,34.01288842726267,51.013477674412925
2021-10-01,34.02718565997196,51.0356722931248
2021-10-02,34.04062465465003,51.056534607449244
2021-10-03,34.05325693398212,51.07614459974204
2021-10-04,34.06513092710415,51.094577450020815
2021-10-05,34.07629215540343,51.11190382439659
2021-10-06,34.086783407153284,51.12819014617178
2021-10-07,33.990161287188414,50.98028426808232
2021-10-08,33.89933907102631,50.841256686857946
2021-10-09,33.813968590439245,50.7105744383341
2021-10-10,33.73372257998974,50.58773655563162
2021-10-11,33.658293421838806,50.47227214775152
2021-10-12,33.58739196595758,50.36373859359491
2021-10-13,33.52074642120936,50.26171984446872
2021-10-14,33.45810131304142,50.16582482855561
2021-10-15,33.39921650378297,50.07568595121916
2021-10-16,33.3438662717863,49.99095768538418
2021-10-17,33.2918384458746,49.911315246578724
2021-10-18,33.24293359177299,49.836453347550155
2021-10-19,33.11137822155396,49.6521809151249
2021-10-20,32.98771943712068,49.47896940000138
2021-10-21,32.976800452384126,49.38391107915752
2021-10-22,32.96653687546011,49.29455859705514
2021-10-23,32.97890453275691,49.22649847190461
2021-10-24,32.99052982838123,49.16252361748271
2021-10-25,33.001457323094066,49.10238881265354
2021-10-26,33.0117289027596,49.045863556434554
2021-10-27,33.02138393892659,48.992731184305555
2021-10-28,33.03045943976809,48.942788037575895
2021-10-29,33.038990191958796,48.89584268262354
2021-10-30,33.09204364985275,48.98926969890189
2021-10-31,33.14191262835359,49.077088854356326
2021-11-01,33.18878827512707,49.15963675958279
2021-11-02,33.156146544404535,49.17935659160018
2021-11-03,33.12546409536315,49.19789276378178
2021-11-04,33.0966233231069,49.215316324713015
2021-11-05,33.069513682066514,49.23169405823187
2021-11-06,33.06239388719178,49.30871055916971
2021-11-07,33.04140422796528,49.41109432725898
2021-11-08,33.02167444450338,49.5073326488352
2021-11-09,33.003128913859385,49.597794398978806
2021-11-10,33.005464707255996,49.639856952789025
2021-11-11,33.00766029803497,49.67939476269145
2021-11-12,33.01351978926392,49.63320465295609
2021-11-13,33.019027573308286,49.5897870353732
2021-11-14,33.02420476099133,49.54897549425863
2021-11-15,33.029071195968456,49.51061360295601
2021-11-16,33.033645530790125,49.474554324236394
2021-11-17,32.971939888667805,49.45631228942022
2021-11-18,32.94193727579894,49.53881988292748
2021-11-19,32.91373552127385,49.616375091492706
2021-11-20,32.91731246759089,49.72706840025648
2021-11-21,32.92067471359643,49.83111752547285
2021-11-22,32.9238351463701,49.9289212747702
2021-11-23,32.92680587945738,50.020854517749214
2021-11-24,32.97097986850173,50.147913166426854
2021-11-25,32.93764671157005,50.2939351528966
2021-11-26,32.90631432041824,50.431192419173954
2021-11-27,32.87686260217831,50.56021105401725
2021-11-28,32.84917867240816,50.681485568357836
2021-11-29,32.82315642241033,50.79548079073911
2021-11-30,32.79869611252272,50.90263364898094
2021-12-01,32.77570398982228,51.00335484489884
2021-12-02,32.75409192877587,51.098030428497694
2021-12-03,32.733777093461526,51.18702327767448
2021-12-04,32.76690907720047,51.36458888722951
2021-12-05,32.79805237265406,51.53149643747896
2021-12-06,32.82732634747588,51.68838566042117
2021-12-07,32.78634412596768,51.70810409295357
2021-12-08,32.74782178859874,51.72663896203691
2021-12-09,32.71161168505978,51.74406130902902
2021-12-10,32.67757502751898,51.76043791114201
2021-12-11,32.6455813586631,51.77583153739214
2021-12-12,32.61550805166919,51.790301189186565
2021-12-13,32.58723984018997,51.803902326468815
2021-12-14,32.56066837655149,51.81668708029034
2021-12-15,32.641030490202176,51.833343783281165
2021-12-16,32.71656901506354,51.84900069816088
2021-12-17,32.78757347844888,51.86371783542747
2021-12-18,32.85431602928477,51.87755160355055
2021-12-19,32.91705248122239,51.890555025177385
2021-12-20,32.878019012982286,51.83981270897001
2021-12-21,32.84476570311787,51.873476967998805
2021-12-22,32.8135083618053,51.9051205920106
2021-12-23,32.78412718465192,51.934864865957884
2021-12-24,32.75650955831399,51.96282379487627
2021-12-25,32.73054962886561,51.9891045408496
2021-12-26,32.70614789607582,52.013807833746924
2021-12-27,32.683210832038654,52.03702835730548
2021-12-28,32.66165052269424,52.0588551120397
2021-12-29,32.6413843308672,52.07937175636696
2021-12-30,32.62233457953059,52.09865692725804
2021-12-31,32.60442825408147,52.11678454164079
2022-01-01,32.58759672248694,52.133824079712625
2022-01-02,32.57177547222787,52.14984085124761
2022-01-03,32.556903863032325,52.16489624591884
2022-01-04,32.54292489445063,52.17904796859571
2022-01-05,32.52978498738145,52.192350260517784
2022-01-06,32.51743377871135,52.20485410719299
2022-01-07,32.496162981873276,52.294829296810164
2022-01-08,32.53135317460533,52.37548806557008
2022-01-09,32.56443114177388,52.45130544245149
2022-01-10,32.59552366579379,52.522572023006504
2022-01-11,32.59072400365831,52.46975348576515
2022-01-12,32.586212432264894,52.42010528242637
2022-01-13,32.581971659503104,52.37343711959989
2022-01-14,32.57798543118952,52.32957012590523
2022-01-15,32.57423846876805,52.288336166386074
2022-01-16,32.57071641074971,52.249577198076075
2022-01-17,32.567405757667295,52.21314466424541
2022-01-18,32.564293820334115,52.178898925006834
2022-01-19,32.561368671208406,52.146708722098396
2022-01-20,32.6015679551867,52.258096235919055
2022-01-21,32.639354352495545,52.36279792301235
2022-01-22,32.64972659462824,52.50236507219449
2022-01-23,32.67594185794038,52.46779556280309
2022-01-24,32.70058359923495,52.435301023383005
2022-01-25,32.79458431641065,52.43357202699781
2022-01-26,32.87500821174551,52.39862649763196
2022-01-27,32.950604813646144,52.36577850810502
2022-01-28,33.02166387136114,52.334902157516076
2022-01-29,33.08845774248114,52.30587910193089
2022-01-30,33.15124243684076,52.27859810078895
2022-01-31,33.210258597762476,52.25295459053666
2022-02-01,33.26573242440286,52.22885028385238
2022-02-02,33.317876538736904,52.20619279292723
2022-02-03,33.3668908005031,52.18489527535782
2022-02-04,33.412963073232845,52.16487610129364
2022-02-05,33.45626994430056,52.146058540563224
2022-02-06,33.49697740175401,52.12837046858011
2022-02-07,33.535241470519026,52.11174408990102
2022-02-08,33.48619860627901,51.993723066790224
2022-02-09,33.440099447855935,51.88278603393239
2022-02-10,33.39676730483229,51.778507788106324
2022-02-11,33.39948667570094,51.70778718299926
2022-02-12,33.402042821441306,51.641311449371315
2022-02-13,33.40444553933531,51.57882579678007
2022-02-14,33.406704038601426,51.52009072810183
2022-02-15,33.408826975691994,51.46488112157869
2022-02-16,33.41082248747209,51.412985367964154
2022-02-17,33.4126982224067,51.36420455945979
2022-02-18,33.41446136987607,51.318351727334736
2022-02-19,33.41611868773135,51.275251125305424
2022-02-20,33.41767652819638,51.234737555929186
2022-02-21,33.41914086221467,51.19665573742992
2022-02-22,33.44805733350823,51.30893534788116
2022-02-23,33.47523814794896,51.41447558569826
2022-02-24,33.52898372191119,51.59635554915663
2022-02-25,33.52573436929651,51.59403546179115
2022-02-26,33.4894725538329,51.652912673172835
2022-02-27,33.45538728569784,51.708255890585725
2022-02-28,33.423347921727135,51.76027723537835
2022-03-01,33.383301392147054,51.76421218689488
2022-03-02,33.34565858024435,51.767910950341715
2022-03-03,33.3102752073818,51.77138770246395
2022-03-04,33.2770156549764,51.774655769074194
2022-03-05,33.24575244469591,51.77772767612818
2022-03-06,33.21636574985553,51.7806151977347
2022-03-07,33.18874293614209,51.78332940128372
2022-03-08,33.16277812990556,51.785880689865984
2022-03-09,33.1752131418657,51.82690304532895
2022-03-10,33.12896776551532,51.80245471470253
2022-03-11,33.10439800785121,51.79676431927018
2022-03-12,33.08130300371109,51.79141547912836
2022-03-13,33.05959423378622,51.786387693062615
2022-03-14,33.039188491973036,51.781661690405414
2022-03-15,33.02000756645798,51.77721935717481
2022-03-16,33.00110338451048,51.699975112552394
2022-03-17,32.98333389055204,51.627367308525
2022-03-18,32.96663097706869,51.55911765145981
2022-03-19,32.950930624572,51.49496455177633
2022-03-20,32.936172656223036,51.43466212131713
2022-03-21,32.92230050718454,51.377979230899314
2022-03-22,32.88037986286788,51.29489864087239
2022-03-23,32.95067238260497,51.34291503562606
2022-03-24,33.03179229082702,51.43393860626702
2022-03-25,33.10804312903681,51.51949865817465
2022-03-26,33.14625956636938,51.59427396467345
2022-03-27,33.18218213388589,51.6645610239536
2022-03-28,33.21594851681049,51.730629234618306
2022-03-29,33.24768813607056,51.792731825125976
2022-03-30,33.27752264434548,51.85110682437262
2022-03-31,33.30556639234129,51.90597797401729
2022-04-01,33.33192686707773,51.95755558604633
2022-04-02,33.356705103868265,52.006037348864474
2022-04-03,33.37999607357154,52.05160908500147
2022-04-04,33.4018890465989,52.09444546333902
2022-04-05,33.35619851734126,52.060197879807035
2022-04-06,33.30588332124225,51.98125405788215
2022-04-07,33.258588200210056,51.90704869047514
2022-04-08,33.21413187991557,51.8372973607604
2022-04-09,33.17234396668058,51.771732723497635
2022-04-10,33.13306429438714,51.71010348034215
2022-04-11,33.09614231058748,51.65217341666004
2022-04-12,33.061436499461536,51.597720496156775
2022-04-13,33.028813839410304,51.54653600984902
2022-04-14,32.998149293206275,51.49842377611798
2022-04-15,32.969325328746464,51.45319938877767
2022-04-16,32.94223146857145,51.410689510276846
2022-04-17,32.916763866423665,51.37073120732495
2022-04-18,32.89282490922196,51.33317132639591
2022-04-19,32.87032284292688,51.29786590671624
2022-04-20,32.85112501132187,51.29376654943502
2022-04-21,32.83307949347165,51.28991324836882
2022-04-22,32.85439594727403,51.31657883875362
2022-04-23,32.88856157924238,51.38634577124167
2022-04-24,32.895351539204256,51.38794589943459
2022-04-25,32.9102068610794,51.431219559126085
2022-04-26,32.92417052018349,51.471895798738885
2022-04-27,32.96545508113925,51.52810329517804
2022-04-28,33.00657047887093,51.6398332260342
2022-04-29,33.069896786677845,51.76042077693697
2022-04-30,33.129422051897386,51.87377028677337
2022-05-01,33.18537442496586,51.98031620535267
2022-05-02,33.23796836201842,52.080466905450976
2022-05-03,33.24970725648139,52.095893513144794
2022-05-04,33.230341755140444,52.166608732198895
2022-05-05,33.212138631614785,52.23307940315768
2022-05-06,33.19502811636104,52.295560297041824
2022-05-07,33.17894462762154,52.354290892720414
2022-05-08,33.163826520060326,52.4094962947935
2022-05-09,33.14961584848687,52.46138809638079
2022-05-10,33.13625814576179,52.51016519012259
2022-05-11,33.1237022140333,52.556014530502445
2022-05-12,33.11189992850452,52.59911185041238
2022-05-13,33.100806052978974,52.639622334707944
2022-05-14,33.09037806647785,52.67770125333425
2022-05-15,33.0805760002642,52.7134945564498
2022-05-16,33.07136228464935,52.747139433829176
2022-05-17,33.06270160499456,52.778764840688694
2022-05-18,33.054560766355905,52.808491991950106
2022-05-19,32.97181753670027,52.69938809499239
2022-05-20,32.89404081386597,52.59683295435868
2022-05-21,32.846580436342585,52.5594333234927
2022-05-22,32.80196877876515,52.524278535166495
2022-05-23,32.76003485207385,52.49123384692645
2022-05-24,32.737221795930544,52.407103676246834
2022-05-25,32.739761393689896,52.35274456961803
2022-05-26,32.74214855686762,52.30164826618161
2022-05-27,32.74899010159585,52.27946540333056
2022-05-28,32.75542099546234,52.25861402512329
2022-05-29,32.761465887013145,52.23901421169698
2022-05-30,32.76714794531166,52.22059084022828
2022-05-31,32.772488948741824,52.20327329700016
2022-06-01,32.70136459712626,52.10981384059639
2022-06-02,32.63450935101843,52.02196411238025
2022-06-03,32.57166696538522,51.93938739896228
2022-06-04,32.5125965758199,51.86176719754136
2022-06-05,32.457071775349014,51.78880600280196
2022-06-06,32.404879746652085,51.720224166625954
2022-06-07,32.355820446368256,51.65575882624774
2022-06-08,32.309705838363364,51.59516289674522
2022-06-09,32.26635917301871,51.53820412400415
2022-06-10,32.22561430977924,51.484664194526964
2022-06-11,32.18731508036441,51.434337898673476
2022-06-12,32.15131469020113,51.38703234412629
2022-06-13,32.11747515578464,51.34256621656684
2022-06-14,32.08566677581067,51.300769084727655
2022-06-15,32.04553460562399,51.275370839674
2022-06-16,32.00781129351318,51.251497076536594
2022-06-17,31.89158995817099,51.06402568015104
2022-06-18,31.782344590012325,50.88780690192877
2022-06-19,31.67965646972025,50.72216532461698
2022-06-20,31.583132010817764,50.566466071613796
2022-06-21,31.49240125111624,50.420112373591934
2022-06-22,31.485892501847054,50.34373404800514
2022-06-23,31.479774428017727,50.27194018783733
2022-06-24,31.5184034934977,50.33576726853256
2022-06-25,31.554713921936322,50.39576324868987
2022-06-26,31.588844885163503,50.452158082917386
2022-06-27,31.62092720148166,50.50516792323026
2022-06-28,31.651083837070466,50.55499594752512
2022-06-29,31.70001604497574,50.56417441484036
2022-06-30,31.746011189083248,50.572801961908496
2022-07-01,31.774636795875118,50.61803656372443
2022-07-02,31.797420589060597,50.67448824004458
2022-07-03,31.81883682788861,50.72755151061029
2022-07-04,31.838967597238767,50.77742975810751
2022-07-05,31.857890055000095,50.8243141575588
2022-07-06,31.875676727804322,50.86838440906533
2022-07-07,31.892395789008496,50.90980942656754
2022-07-08,31.908111319992045,50.94874798526407
2022-07-09,31.954789208601074,50.969754303045406
2022-07-10,31.998665344690462,50.989499756089145
2022-07-11,31.956185940321333,50.91324261388547
2022-07-12,31.916256282347554,50.841562663295996
2022-07-13,31.875741516316644,50.76440526609935
2022-07-14,31.83765857295791,50.691879096630565
2022-07-15,31.801861486686775,50.623706174150975
2022-07-16,31.794984021565423,50.65006121961668
2022-07-17,31.78851936335986,50.67483435301998
2022-07-18,31.82584614231469,50.80237460103725
2022-07-19,31.860932451528857,50.922259485414806
2022-07-20,31.93269121975167,51.04435994804008
2022-07-21,32.00014280280256,51.15913155991822
2022-07-22,32.07063091277184,51.29153691604315
2022-07-23,32.1368881064423,51.41599488955952
2022-07-24,32.19916833661159,51.532982507169095
2022-07-25,32.25771031303807,51.64294816294257
2022-07-26,32.31273841737553,51.746313336939394
2022-07-27,32.38767439648334,51.81031139881428
2022-07-28,32.45811248430831,51.870468097327326
2022-07-29,32.508069635001775,51.95976899976937
2022-07-30,32.495299312277425,51.96930993178134
2022-07-31,32.483295504169234,51.978278187284154
2022-08-01,32.472012202078226,51.98670814010875
2022-08-02,32.461406158985106,51.994632100861516
2022-08-03,32.45471820488097,51.96036712927099
2022-08-04,32.44843168265006,51.92815884818963
2022-08-05,32.44252249709878,51.89788380863571
2022-08-06,32.436967999302254,51.86942597142063
2022-08-07,32.431746899794724,51.842676262389915
2022-08-08,32.42683918697063,51.81753215436023
2022-08-09,32.42222605038338,51.79389727414964
2022-08-10,32.37044973758176,51.71941133482165
2022-08-11,32.321781200627996,51.649396273984685
2022-08-12,32.27603390111879,51.583583735561604
2022-08-13,32.233032497267786,51.521721471044316
2022-08-14,32.192612171849795,51.463572372667265
2022-08-15,32.154618000483715,51.40891356461282
2022-08-16,32.11890435783323,51.357535548765355
2022-08-17,32.08533435944909,51.3092414017398
2022-08-18,32.05377933711375,51.26384602010712
2022-08-19,31.979710120783576,51.14005909081554
2022-08-20,31.910086769929826,51.02370223926259
2022-08-21,31.84464242983455,50.9143294889989
2022-08-22,31.783126263232578,50.81152163247317
2022-08-23,31.725302488894055,50.71488462427929
2022-08-24,31.768945801362396,50.58163550056637
2022-08-25,31.80996950603962,50.45638440502538
2022-08-26,31.888389981853674,50.44879906789046
2022-08-27,32.01517950334742,50.46936852577446
2022-08-28,32.13435872214982,50.48870334061503
2022-08-29,32.24638443237425,50.506877619539985
2022-08-30,32.3355776597244,50.5283288482173
2022-08-31,32.41941723126646,50.54849250721682
2022-09-01,32.498224490126596,50.56744588048812
2022-09-02,32.5723014914139,50.585261613156995
2022-09-03,32.641932159947366,50.60200798996205
2022-09-04,32.70738337849239,50.61774919697887
2022-09-05,32.7689060106781,50.632545567634516
2022-09-06,32.826735862515825,50.64645381395546
2022-09-07,33.347418973963336,51.22013047830674
2022-09-08,33.41792543974419,51.282787172149476
2022-09-09,33.499682601215106,51.362273492813294
2022-09-10,33.565007342276765,51.456867528859824
2022-09-11,33.627268987914505,51.54702602403416
2022-09-12,33.686567010366396,51.63289301994018
2022-09-13,33.74300245150548,51.7146148311047
2022-09-14,33.79667727141498,51.79233910167649
2022-09-15,33.847693759104075,51.86621395210836
2022-09-16,33.881969160810655,51.85083735977096
2022-09-17,33.87722626018298,51.7709504961029
2022-09-18,33.87272609421824,51.695152124361464
2022-09-19,33.868458468140155,51.62327052922607
2022-09-20,33.86441336849321,51.55513704944495
2022-09-21,33.935749626013845,51.58561971341442
2022-09-22,34.00330445209153,51.61448653562252
2022-09-23,34.08986420963535,51.67451205087132
2022-09-24,34.17333869407905,51.76930945089646
2022-09-25,34.252293793979334,51.858974433425566
2022-09-26,34.326947564141584,51.94375463135813
2022-09-27,34.39751053474421,52.02388913228686
2022-09-28,34.46418561422405,52.099608368210056
2022-09-29,34.504410113851,52.13667987566636
2022-09-30,34.542396063060266,52.171688301188276
2022-10-01,34.5782584040661,52.20473957725954
2022-10-02,34.61210727059987,52.23593520479328
2022-10-03,34.64404806042426,52.26537231996231
2022-10-04,34.674181524364634,52.293143776251654
2022-10-05,34.663913759467654,52.21436964132214
2022-10-06,34.65423099308846,52.14008360605567
2022-10-07,34.645101626258736,52.070043243651455
2022-10-08,34.63649556893872,52.00401770378573
2022-10-09,34.628384191095336,51.94178733728335
2022-10-10,34.620740272430105,51.883143310431805
2022-10-11,34.61353795124829,51.82788721270515
2022-10-12,34.60675267289641,51.77583066117835
2022-10-13,34.63586829872536,51.75427398575035
2022-10-14,34.59905256226917,51.67499332152504
2022-10-15,34.55258478294799,51.66386203457144
2022-10-16,34.50882897989722,51.65338039747235
2022-10-17,34.467631181731214,51.64351152661301
2022-10-18,34.42884566230184,51.634220513512744
2022-10-19,34.40326289478119,51.6556751910786
2022-10-20,34.37918242171006,51.675869987632915
2022-10-21,34.35801276195746,51.676302821500684
2022-10-22,34.33808942150011,51.67671017318277
2022-10-23,34.31934038939483,51.67709351501149
2022-10-24,34.30169765774801,51.67745423747307
2022-10-25,34.28509701754461,51.677793653382
2022-10-26,34.28606185322438,51.673033939833815
2022-10-27,34.28696959283986,51.66855589177185
2022-10-28,34.316147178583265,51.731744850187035
2022-10-29,34.34359526541811,51.79118828847678
2022-10-30,34.36941514356236,51.84710556760637
2022-10-31,34.39370231312125,51.89970350908024
2022-11-01,34.42420030848554,51.94823609931468
2022-11-02,34.44040671731672,51.920019907909776
2022-11-03,34.45564927927343,51.893481823491896
2022-11-04,34.463757497280085,51.91137619962442
2022-11-05,34.47138297649925,51.928205198699956
2022-11-06,34.478554236049604,51.94403176079198
2022-11-07,34.48529813594232,51.95891516441794
2022-11-08,34.49163997060391,51.972911232938976
2022-11-09,34.503051972248045,51.99110483203064
2022-11-10,34.52533656513303,52.046536917512476
2022-11-11,34.54743908537369,52.132426683581116
2022-11-12,34.568221919700136,52.2131881876587
2022-11-13,34.58776347044524,52.2891260989846
2022-11-14,34.60613752772176,52.3605271638419
2022-11-15,34.56839929398609,52.34397402404259
2022-11-16,34.53291692262747,52.32841037425378
2022-11-17,34.49955609001762,52.31377729603713
2022-11-18,34.468190409791845,52.3000193524801
2022-11-19,34.418412674393856,52.26163055641767
2022-11-20,34.371613169056516,52.225538583734426
2022-11-21,34.345312910765976,52.19989140360909
2022-11-22,34.37634188071713,52.21419874065971
2022-11-23,34.40551335856691,52.227649595345454
2022-11-24,34.412806475343366,52.183013686174
2022-11-25,34.419662867433395,52.1410506539129
2022-11-26,34.42610862856868,52.101600797645155
2022-11-27,34.432168300175306,52.06451391699691
2022-11-28,34.43786496293267,52.02964875177175
2022-11-29,34.44322032302374,51.99687245407458
2022-11-30,34.44825479337398,51.966060091107266
2022-12-01,34.45298757016022,51.93709417691242
2022-12-02,34.45743670485693,51.909864231430795
2022-12-03,34.46161917207224,51.88426636532533
2022-12-04,34.4608609800763,51.81923969480132
2022-12-05,34.467879477050396,51.73325483965965
2022-12-06,34.47965972096322,51.63576284465252
2022-12-07,34.44424743918258,51.48068888405182
2022-12-08,34.41993903072537,51.343579751214016
2022-12-09,34.410656664356246,51.22569322085162
2022-12-10,34.412124340426786,51.111943008064856
2022-12-11,34.422166436027425,51.00252196553367
2022-12-12,34.434298011841776,50.90481666691541
2022-12-13,34.45054918957547,50.81539822632778
2022-12-14,34.46753681724645,50.735219086282136
2022-12-15,34.485025095319266,50.65703807359096
2022-12-16,34.50885125832099,50.615354891668765
2022-12-17,34.52037366045453,50.59048341249391
2022-12-18,34.529198157946915,50.56689547043723
2022-12-19,34.53904006563143,50.539325982389606
